article_i,title_i,article_j,title_j,cosine_similarity,cosine_distance,note
PMID: 31116273,Fine particulate matter and ischemic heart diseases inrelation to sex. An ecological time series study.,PMID: 33652219,Dynamic recovery after acute single fine particulate matter exposure in male mice: Effect on lipid deregulation and cardiovascular alterations.,0.8084,0.1916,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31112259,"Association of Changes in Air Quality With Incident Asthma in Children in California, 1993-2014.",PMID: 37162236,Early-Life Exposure to Ambient Air Pollution from Multiple Sources and Asthma Incidence in Children: A Nationwide Birth Cohort Study from Denmark.,0.8962,0.1038,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31112259,"Association of Changes in Air Quality With Incident Asthma in Children in California, 1993-2014.",PMID: 38477643,Outdoor air pollution and near-fatal/fatal asthma attacks in children: A systematic review.,0.8582,0.1418,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31112259,"Association of Changes in Air Quality With Incident Asthma in Children in California, 1993-2014.",PMID: 38449816,Air Quality and Health Impacts of Onshore Oil and Gas Flaring and Venting Activities Estimated Using Refined Satellite-Based Emissions.,0.8544,0.1456,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31112259,"Association of Changes in Air Quality With Incident Asthma in Children in California, 1993-2014.",PMID: 36141658,"The Effects of Short-Term PM Exposure on Pulmonary Function among Children with Asthma-A Panel Study in Shanghai, China. 2.5",0.8419,0.1581,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31112259,"Association of Changes in Air Quality With Incident Asthma in Children in California, 1993-2014.",PMID: 41475659,Google Trends as a health sentinel. ALERT study: Analyzing Symptoms Perceptions Related To Environmental pollution.,0.8408,0.1592,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096994,"Maternal exposure to ambient fine particulate matter and fetal growth in Shanghai, China.",PMID: 31555342,"Ambient air pollution and congenital heart defects in Lanzhou, China.",0.8665,0.1335,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096994,"Maternal exposure to ambient fine particulate matter and fetal growth in Shanghai, China.",PMID: 33421724,Preconceptional and prenatal exposure to air pollution increases incidence of childhood pneumonia: A hypothesis of the (pre-)fetal origin of childhood pneumonia.,0.8117,0.1883,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096994,"Maternal exposure to ambient fine particulate matter and fetal growth in Shanghai, China.",PMID: 39323894,Associations of Gestational Exposure to Air Pollution and Polycyclic Aromatic Hydrocarbons with Placental Inflammation.,0.7739,0.2261,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096994,"Maternal exposure to ambient fine particulate matter and fetal growth in Shanghai, China.",PMID: 41446522,Associations between weekly maternal exposure to ambient particulate matter and congenital heart disease.,0.7714,0.2286,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096994,"Maternal exposure to ambient fine particulate matter and fetal growth in Shanghai, China.",PMID: 40440754,"Pregnancy and extreme heat events: A rapid review of evidence related to health outcomes, risk factors and interventions.",0.7692,0.2308,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096974,Relations between air pollution and vascular development in 5-year old children: a cross-sectional study in the Netherlands.,PMID: 34079405,Environmental Pollution and Peripheral Artery Disease.,0.9129,0.0871,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096974,Relations between air pollution and vascular development in 5-year old children: a cross-sectional study in the Netherlands.,PMID: 39856241,Association between exposure to particulate matter and heart rate variability in vulnerable and susceptible individuals.,0.9126,0.0874,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096974,Relations between air pollution and vascular development in 5-year old children: a cross-sectional study in the Netherlands.,PMID: 39305789,Association between long-term exposure to low ambient PM and cardiovascular hospital admissions: A UK Biobank study. 2.5,0.9065,0.0935,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096974,Relations between air pollution and vascular development in 5-year old children: a cross-sectional study in the Netherlands.,PMID: 31286826,Acute Effects on Blood Pressure Following Controlled Exposure to Cookstove Air Pollution in the STOVES Study.,0.9004,0.0996,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096974,Relations between air pollution and vascular development in 5-year old children: a cross-sectional study in the Netherlands.,PMID: 38668469,Hemolytic Properties of Fine Particulate Matter (PM) in In Vitro Systems. 2.5,0.891,0.109,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096331,Mitigation impact of roadside trees on fine particle pollution.,PMID: 32976757,Short-term and long-term health impacts of air pollution reductions from COVID-19 lockdowns in China and Europe: a modelling study.,0.8398,0.1602,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096331,Mitigation impact of roadside trees on fine particle pollution.,PMID: 31665681,Mortality burdens in California due to air pollution attributable to local and nonlocal emissions.,0.8377,0.1623,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096331,Mitigation impact of roadside trees on fine particle pollution.,PMID: 31405250,Comparison of Short-Term Associations between PM Components and Mortality across Six Major Cities in South Korea. 2.5,0.8273,0.1727,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096331,Mitigation impact of roadside trees on fine particle pollution.,PMID: 39442396,Impacts of PM exposure near cement facilities on human health and years of life lost: A case study in Brazil. 2.5,0.8272,0.1728,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31096331,Mitigation impact of roadside trees on fine particle pollution.,PMID: 26160423,Is long-term exposure to traffic pollution associated with mortality? A small-area study in London.,0.8267,0.1733,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31090042,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions.",PMID: 26742852,Survey of Ambient Air Pollution Health Risk Assessment Tools.,0.8492,0.1508,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31090042,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions.",PMID: 31774324,Health Benefits of Air Pollution Reduction.,0.8492,0.1508,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31090042,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions.",PMID: 31067477,Contribution of transregional transport to particle pollution and health effects in Shanghai during 2013-2017.,0.8491,0.1509,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31090042,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions.",PMID: 37674064,An overview of atmospheric aerosol and their effects on human health.,0.8341,0.1659,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31090042,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions.",PMID: 41323580,"Divergent trends and regional disparities in PM and O health economic burdens in China, 2013-2023: an integrated assessment with policy implications. 2.5 3",0.8334,0.1666,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31074784,Early-life exposure to ambient fine particulate air pollution and infant mortality: pooled evidence from 43 low- and middle-income countries.,PMID: 26535809,Blue Skies Bluer?,0.9627,0.0373,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31074784,Early-life exposure to ambient fine particulate air pollution and infant mortality: pooled evidence from 43 low- and middle-income countries.,PMID: 39325449,Social and Environmental Determinants of Health and Cardio-Kidney-Metabolic Syndrome-Related Mortality.,0.7859,0.2141,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31074784,Early-life exposure to ambient fine particulate air pollution and infant mortality: pooled evidence from 43 low- and middle-income countries.,PMID: 32958653,The 17-y spatiotemporal trend of PM and its mortality burden in China. 2.5,0.778,0.222,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31074784,Early-life exposure to ambient fine particulate air pollution and infant mortality: pooled evidence from 43 low- and middle-income countries.,PMID: 33822936,"Cardiovascular morbidity and mortality associations with biomass- and fossil-fuel-combustion fine-particulate-matter exposures in Dhaka, Bangladesh.",0.7547,0.2453,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31074784,Early-life exposure to ambient fine particulate air pollution and infant mortality: pooled evidence from 43 low- and middle-income countries.,PMID: 32182466,Cardiac dysfunction and metabolic remodeling due to seasonally ambient fine particles exposure.,0.7322,0.2678,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31070475,Short and Long Term Exposure to Ambient Air Pollution and Impact on Health in India: A Systematic Review.,PMID: 30377849,Including intangible costs into the cost-of-illness approach: a method refinement illustrated based on the PM economic burden in China. 2.5,0.9592,0.0408,sampled similarity only; full pairwise skipped for 6155 records
PMID: 31070475,Short and Long Term Exposure to Ambient Air Pollution and Impact on Health in India: A Systematic Review.,PMID: 42126664,Impact of air pollution on exacerbations of respiratory and cardiovascular diseases for the intensivist: a narrative review.,0.9278,0.0722,sampled similarity only; full pairwise skipped for 6155 records
